,created_on,operation,property_type,place_with_parent_names,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,rooms,properati_url,comuna,barrio_cod,rooms_mean,operation_sell,place_with_parent_names_|Argentina|Capital Federal|,place_with_parent_names_|Argentina|Capital Federal|Abasto|,place_with_parent_names_|Argentina|Capital Federal|Agronomía|,place_with_parent_names_|Argentina|Capital Federal|Almagro|,place_with_parent_names_|Argentina|Capital Federal|Balvanera|,place_with_parent_names_|Argentina|Capital Federal|Barracas|,place_with_parent_names_|Argentina|Capital Federal|Barrio Norte|,place_with_parent_names_|Argentina|Capital Federal|Belgrano|,place_with_parent_names_|Argentina|Capital Federal|Boca|,place_with_parent_names_|Argentina|Capital Federal|Boedo|,place_with_parent_names_|Argentina|Capital Federal|Caballito|,place_with_parent_names_|Argentina|Capital Federal|Catalinas|,place_with_parent_names_|Argentina|Capital Federal|Centro / Microcentro|,place_with_parent_names_|Argentina|Capital Federal|Chacarita|,place_with_parent_names_|Argentina|Capital Federal|Coghlan|,place_with_parent_names_|Argentina|Capital Federal|Colegiales|,place_with_parent_names_|Argentina|Capital Federal|Congreso|,place_with_parent_names_|Argentina|Capital Federal|Constitución|,place_with_parent_names_|Argentina|Capital Federal|Floresta|,place_with_parent_names_|Argentina|Capital Federal|Flores|,place_with_parent_names_|Argentina|Capital Federal|Las Cañitas|,place_with_parent_names_|Argentina|Capital Federal|Liniers|,place_with_parent_names_|Argentina|Capital Federal|Mataderos|,place_with_parent_names_|Argentina|Capital Federal|Monserrat|,place_with_parent_names_|Argentina|Capital Federal|Monte Castro|,place_with_parent_names_|Argentina|Capital Federal|Nuñez|,place_with_parent_names_|Argentina|Capital Federal|Once|,place_with_parent_names_|Argentina|Capital Federal|Palermo|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Chico|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Hollywood|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Soho|,place_with_parent_names_|Argentina|Capital Federal|Palermo|Palermo Viejo|,place_with_parent_names_|Argentina|Capital Federal|Parque Avellaneda|,place_with_parent_names_|Argentina|Capital Federal|Parque Centenario|,place_with_parent_names_|Argentina|Capital Federal|Parque Chacabuco|,place_with_parent_names_|Argentina|Capital Federal|Parque Chas|,place_with_parent_names_|Argentina|Capital Federal|Parque Patricios|,place_with_parent_names_|Argentina|Capital Federal|Paternal|,place_with_parent_names_|Argentina|Capital Federal|Pompeya|,place_with_parent_names_|Argentina|Capital Federal|Puerto Madero|,place_with_parent_names_|Argentina|Capital Federal|Recoleta|,place_with_parent_names_|Argentina|Capital Federal|Retiro|,place_with_parent_names_|Argentina|Capital Federal|Saavedra|,place_with_parent_names_|Argentina|Capital Federal|San Cristobal|,place_with_parent_names_|Argentina|Capital Federal|San Nicolás|,place_with_parent_names_|Argentina|Capital Federal|San Telmo|,place_with_parent_names_|Argentina|Capital Federal|Tribunales|,place_with_parent_names_|Argentina|Capital Federal|Velez Sarsfield|,place_with_parent_names_|Argentina|Capital Federal|Versalles|,place_with_parent_names_|Argentina|Capital Federal|Villa Crespo|,place_with_parent_names_|Argentina|Capital Federal|Villa Devoto|,place_with_parent_names_|Argentina|Capital Federal|Villa General Mitre|,place_with_parent_names_|Argentina|Capital Federal|Villa Lugano|,place_with_parent_names_|Argentina|Capital Federal|Villa Luro|,place_with_parent_names_|Argentina|Capital Federal|Villa Ortuzar|,place_with_parent_names_|Argentina|Capital Federal|Villa Pueyrredón|,place_with_parent_names_|Argentina|Capital Federal|Villa Real|,place_with_parent_names_|Argentina|Capital Federal|Villa Santa Rita|,place_with_parent_names_|Argentina|Capital Federal|Villa Urquiza|,place_with_parent_names_|Argentina|Capital Federal|Villa del Parque|,price_m2
9599,2017-10-10,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5659265,-58.4540072",-34.5659265,-58.45400720000001,260000.0,106.0,100.0,2452.830188679245,3.0,https://www.properati.com.ar/1g2e0_venta_departamento_belgrano_hernandez-jose_2400_baulera_subte-linea-d_apto-credito-hipotecario_hipoteca-hoy,13.0,4,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452.830188679245
9601,2017-10-10,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5557636,-58.4590131",-34.5557636,-58.45901310000001,305000.0,115.0,105.0,2652.1739130434785,3.0,https://www.properati.com.ar/1g4k1_venta_departamento_belgrano_cuba_2600_balcon_toilette_luminoso_dependencias_garage_placard_losa-radiante_doble-circulacion_subte-linea-d_apto-credito-hipotecario_lexinton-propiedades_937,13.0,4,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652.1739130434785
9603,2017-10-10,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5656247559,-58.4550399841",-34.565624755900004,-58.4550399841,330000.0,136.0,136.0,2426.4705882352937,2.0,https://www.properati.com.ar/1g50w_venta_departamento_belgrano_suite_patio_toilette_luminoso_garage_impecable_subte-linea-d_mpinus,13.0,4,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426.470588235294
9605,2017-10-11,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5614785,-58.4528617",-34.5614785,-58.45286170000001,480000.0,172.0,155.0,2790.697674418605,4.0,https://www.properati.com.ar/1g60o_venta_departamento_belgrano_arcos-1977_balcon_patio_toilette_dependencias_subte-linea-d_estudio-lca,13.0,4,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2790.6976744186045
9608,2017-10-11,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5575961,-58.4538014",-34.5575961,-58.4538014,360000.0,147.0,127.0,2448.9795918367345,7.0,https://www.properati.com.ar/1g6oq_venta_departamento_belgrano_balcon_dependencias_maure-propiedades,13.0,4,7.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2448.9795918367345
9618,2017-10-12,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.567853,-58.461994",-34.567853,-58.461994,820000.0,344.0,306.0,2383.720930232558,6.0,https://www.properati.com.ar/1g8j2_venta_departamento_belgrano_lavadero_luminoso_vista_lujoso_garage_aire-acondicionado_re-max-classic,13.0,4,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383.720930232558
9623,2017-10-13,sell,2,|Argentina|Capital Federal|Nuñez|,"-34.54833,-58.45072",-34.54833,-58.45072,470000.0,149.0,149.0,3154.362416107382,4.0,https://www.properati.com.ar/1gbje_venta_casa_nunez_suite_lavadero_parrilla_patio_toilette_garage_jorge-dorado-y-cia_91c,13.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154.3624161073826
9624,2017-10-13,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5657173,-58.4652388",-34.5657173,-58.4652388,339000.0,113.0,104.0,3000.0,4.0,https://www.properati.com.ar/1gbkj_venta_departamento_belgrano_baulera_lavadero_toilette_luminoso_dependencias_garage_plus-develop_fct,13.0,4,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000.0
9625,2017-10-14,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5640079,-58.4567043",-34.5640079,-58.45670429999999,142600.0,46.0,42.0,3100.0,1.0,https://www.properati.com.ar/1gc79_venta_departamento_belgrano_balcon_gimnasio_piscina_sum_terraza_luminoso_lujoso_garage_amenities_subte-linea-d_apto-credito-hipotecario_rva,13.0,4,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100.0
9626,2017-10-14,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5640079,-58.4567043",-34.5640079,-58.45670429999999,105400.0,34.0,27.0,3100.0,1.0,https://www.properati.com.ar/1gc7k_venta_departamento_belgrano_balcon_gimnasio_piscina_sum_terraza_luminoso_lujoso_garage_amenities_subte-linea-d_apto-credito-hipotecario_rva,13.0,4,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100.0
9627,2017-10-14,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5640079,-58.4567043",-34.5640079,-58.45670429999999,113150.0,37.0,30.0,3058.108108108108,1.0,https://www.properati.com.ar/1gc7p_venta_departamento_belgrano_balcon_gimnasio_piscina_sum_terraza_luminoso_lujoso_garage_amenities_subte-linea-d_apto-credito-hipotecario_rva,13.0,4,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058.108108108108
9629,2017-10-15,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5625485,-58.4479115",-34.5625485,-58.4479115,949000.0,306.0,266.0,3101.307189542484,6.0,https://www.properati.com.ar/1gd4a_venta_departamento_belgrano_balcon_baulera_suite_lavadero_piscina_toilette_vista_lujoso_dependencias_electrogeno_garage_subte-linea-d_sluga-propiedades,13.0,4,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101.3071895424837
9633,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5631734,-58.4657928",-34.5631734,-58.4657928,170000.0,74.0,74.0,2297.297297297297,2.5604204652036318,https://www.properati.com.ar/1gdpl_venta_departamento_belgrano_balcon_lavadero_parrilla_piscina_terraza_apto-credito-hipotecario_torres-propiedades,13.0,4,2.5604204652036318,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297.2972972972975
9636,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5633565,-58.463913",-34.5633565,-58.463913,219000.0,81.0,55.0,2703.703703703704,1.903015210624321,https://www.properati.com.ar/1gepi_venta_departamento_belgrano_balcon_baulera_suite_parrilla_terraza_luminoso_garage_subte-linea-d_belforte-propiedades,13.0,4,1.903015210624321,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703.703703703704
9639,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5608347,-58.4617729",-34.5608347,-58.46177289999999,215000.0,80.0,74.0,2687.5,2.5604204652036318,https://www.properati.com.ar/1gftu_venta_departamento_belgrano_balcon_baulera_lavadero_garage_subte-linea-d_spolita-propiedades,13.0,4,2.5604204652036318,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687.5
9640,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5565236,-58.4572207",-34.55652360000001,-58.45722070000001,147800.0,61.0,50.0,2422.9508196721313,1.7300138278402917,https://www.properati.com.ar/1gfxj_venta_departamento_belgrano_baulera_patio_garage_subte-linea-d_di-meglio-propiedades,13.0,4,1.7300138278402917,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422.9508196721313
9641,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5573414002,-58.4535981627",-34.5573414002,-58.453598162700004,240000.0,79.0,69.0,3037.9746835443043,2.3874190824196027,https://www.properati.com.ar/1gg1p_venta_departamento_belgrano_balcon_baulera_lavadero_luminoso_garage_doble-circulacion_subte-linea-d_apto-credito-hipotecario_creativa-propiedades,13.0,4,2.3874190824196027,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3037.974683544304
9642,2017-10-17,sell,0,|Argentina|Capital Federal|Belgrano|,"-34.5661379,-58.4664936",-34.566137899999994,-58.4664936,87000.0,43.0,43.0,2023.2558139534885,1.4878118919426508,https://www.properati.com.ar/1gg2o_venta_ph_belgrano_jardin_lavadero_terraza_garage_apto-credito-hipotecario_adriana-espinosa-propiedades,13.0,4,1.4878118919426508,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023.2558139534883
9643,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5596684,-58.455138",-34.5596684,-58.455138,260000.0,91.0,91.0,2857.142857142857,3.148625166669331,https://www.properati.com.ar/1gh2h_venta_departamento_belgrano_balcon_suite_terraza_lujoso_garage_subte-linea-d_victoria-avakian-negocios-inmobiliarios_g2l,13.0,4,3.148625166669331,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857.1428571428573
9644,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5660479,-58.454213",-34.5660479,-58.454213,198000.0,65.0,60.0,3046.1538461538453,2.07601659340835,https://www.properati.com.ar/1ghl1_venta_departamento_belgrano_balcon_lavadero_toilette_luminoso_subte-linea-d_waiman-propiedades,13.0,4,2.07601659340835,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3046.153846153846
9648,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5656873,-58.4512893",-34.56568729999999,-58.45128929999999,740000.0,300.0,270.0,2466.6666666666665,9.342074670337576,https://www.properati.com.ar/1gj2i_venta_departamento_belgrano_balcon_baulera_suite_lavadero_parrilla_toilette_luminoso_lujoso_dependencias_garage_subte-linea-d_consultor-inmobiliario,13.0,4,9.342074670337576,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466.6666666666665
9650,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5544886,-58.4532634",-34.5544886,-58.4532634,145000.0,57.0,45.0,2543.859649122807,1.5570124450562626,https://www.properati.com.ar/1gjgp_venta_departamento_belgrano_patio_sum_luminoso_sumo-propiedades,13.0,4,1.5570124450562626,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543.8596491228072
9651,2017-10-17,sell,2,|Argentina|Capital Federal|Belgrano|,"-34.5686572,-58.4643072",-34.568657200000004,-58.46430720000001,2500000.0,1150.0,1015.0,2173.913043478261,35.11928070515792,https://www.properati.com.ar/1gk2o_venta_casa_belgrano_balcon_suite_gimnasio_hidromasaje_jardin_parrilla_piscina_quincho_vestidor_sauna_garage_n-f-propiedades,13.0,4,35.11928070515792,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173.913043478261
9653,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5656618,-58.4652177",-34.565661799999994,-58.4652177,339000.0,115.0,115.0,2947.826086956521,3.979031804032671,https://www.properati.com.ar/1glo8_venta_departamento_belgrano_luminoso_lujoso_dependencias_garage_placard_doble-circulacion_belforte-propiedades,13.0,4,3.979031804032671,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2947.8260869565215
9655,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.559815,-58.4600603",-34.559815,-58.4600603,229000.0,104.0,92.0,2201.923076923077,3.183225443226137,https://www.properati.com.ar/1gn8d_venta_departamento_belgrano_balcon_lavadero_toilette_subte-linea-d_di-meglio-propiedades,13.0,4,3.183225443226137,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201.923076923077
9657,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5589314,-58.4441875",-34.5589314,-58.4441875,129000.0,62.0,62.0,2080.6451612903224,2.145217146521962,https://www.properati.com.ar/1go0l_venta_departamento_belgrano_luminoso_garage_pampa-propiedades,13.0,4,2.145217146521962,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080.6451612903224
9659,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5667705,-58.4718696",-34.566770500000004,-58.4718696,165000.0,66.0,40.0,2500.0,1.3840110622722335,https://www.properati.com.ar/1gp5h_venta_departamento_belgrano_balcon_lavadero_parrilla_piscina_sum_terraza_luminoso_lujoso_placard_durban-keiller-asesoramiento-inmobiliario,13.0,4,1.3840110622722335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0
9660,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.557305,-58.446278",-34.557305,-58.446278,92000.0,40.0,40.0,2300.0,1.3840110622722335,https://www.properati.com.ar/1gpd3_venta_departamento_belgrano_lavadero_luminoso_souza-tome-negocios-inmobiliarios,13.0,4,1.3840110622722335,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300.0
9662,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5570206,-58.4458093",-34.5570206,-58.4458093,95000.0,42.0,42.0,2261.904761904762,1.453211615385845,https://www.properati.com.ar/1gq1d_venta_departamento_belgrano_luminoso_pampa-propiedades,13.0,4,1.453211615385845,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261.904761904762
9664,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5574152,-58.453715",-34.5574152,-58.453715,130000.0,55.0,55.0,2363.6363636363635,1.903015210624321,https://www.properati.com.ar/1gqvv_venta_departamento_belgrano_luminoso_garage_impecable_subte-linea-d_n-f-propiedades,13.0,4,1.903015210624321,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363.6363636363635
9667,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5566971,-58.4476996",-34.5566971,-58.44769960000001,109000.0,43.0,33.0,2534.8837209302324,1.1418091263745926,https://www.properati.com.ar/1gulw_venta_departamento_belgrano_balcon_gimnasio_lavadero_sum_luminoso_lujoso_iufe-propiedades,13.0,4,1.1418091263745926,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534.8837209302324
9671,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5641129,-58.4577286",-34.5641129,-58.4577286,140000.0,70.0,45.0,2000.0,1.5570124450562626,https://www.properati.com.ar/1gvx6_venta_departamento_belgrano_lavadero_patio_luminoso_subte-linea-d_belforte-propiedades,13.0,4,1.5570124450562626,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0
9672,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.55814,-58.4614942",-34.55814,-58.4614942,96000.0,46.0,42.0,2086.9565217391305,1.453211615385845,https://www.properati.com.ar/1gwoy_venta_departamento_belgrano_baulera_luminoso_subte-linea-d_grupo-zen-propiedades,13.0,4,1.453211615385845,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086.9565217391305
9676,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5594171598,-58.4546914646",-34.5594171598,-58.4546914646,739000.0,300.0,300.0,2463.333333333333,10.380082967041751,https://www.properati.com.ar/1gx2m_venta_departamento_belgrano_lujoso_dependencias_subte-linea-d_inbest,13.0,4,10.380082967041751,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463.3333333333335
9677,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5653707456,-58.450475459",-34.5653707456,-58.450475458999996,273000.0,98.0,53.0,2785.714285714286,1.8338146575107093,https://www.properati.com.ar/1gx3b_venta_departamento_belgrano_gimnasio_hidromasaje_jardin_lavadero_piscina_sum_terraza_luminoso_sauna_amenities_subte-linea-d_inbest,13.0,4,1.8338146575107093,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2785.714285714286
9678,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5535338,-58.436914",-34.5535338,-58.436914,145000.0,50.0,50.0,2900.0,1.7300138278402917,https://www.properati.com.ar/1gxpw_venta_departamento_belgrano_garage_amenities_le-bleu-negocios-inmobiliarios_8so,13.0,4,1.7300138278402917,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900.0
9679,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5594509,-58.4512935",-34.559450899999995,-58.45129350000001,730000.0,350.0,330.0,2085.714285714286,11.418091263745925,https://www.properati.com.ar/1gyfz_venta_departamento_belgrano_balcon_suite_hidromasaje_lavadero_vestidor_lujoso_dependencias_garage_subte-linea-d_j-d-propiedades,13.0,4,11.418091263745925,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085.714285714286
9685,2017-10-17,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5571293074,-58.4650594534",-34.5571293074,-58.4650594534,94000.0,34.0,37.0,2764.7058823529414,1.2802102326018159,https://www.properati.com.ar/1gzl7_venta_departamento_belgrano_garage_aire-acondicionado_estrenar_subte-linea-d_devoto-citi,13.0,4,1.2802102326018159,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2764.705882352941
9690,2017-10-19,sell,1,|Argentina|Capital Federal|Belgrano|,"-34.5630191085,-58.4643593684",-34.5630191085,-58.464359368400004,115000.0,46.0,38.0,2500.0,2.0,https://www.properati.com.ar/1h3x8_venta_departamento_belgrano_balbin-avenida-al-2300_balcon_lavadero_luminoso_placard_luisio-propiedades-suc-virrey-del-pino-2378,13.0,4,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0
