created_on,lat-lon,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,rooms,comuna,barrio_cod,place_with_parent_names_cod,operation_sell,property_type_PH,property_type_apartment,property_type_house,rooms_mean
2017-10-11,"-34.5834260299,-58.4413914427",-34.5834260299,-58.4413914427,920000.0,380.0,280.0,2421.0526315789475,5.0,14.0,20,31,1,0,0,1,5.0
2017-10-11,"-34.5791490037,-58.4392727329",-34.579149003699996,-58.4392727329,340000.0,128.0,78.0,2656.25,6.0,14.0,20,43,1,1,0,0,6.0
2017-10-11,"-34.5790841,-58.4393298",-34.5790841,-58.4393298,340000.0,126.0,78.0,2698.4126984126983,6.0,14.0,20,43,1,1,0,0,6.0
2017-10-11,"-34.568731,-58.4437348",-34.568731,-58.4437348,144000.0,49.0,46.0,2938.775510204081,1.0,14.0,20,43,1,0,1,0,1.0
2017-10-11,"-34.5953371,-58.4281216",-34.5953371,-58.4281216,190000.0,80.0,80.0,2375.0,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-12,"-34.581223,-58.43268",-34.581223,-58.43268000000001,133980.0,45.0,33.0,2977.333333333333,1.0,14.0,20,43,1,0,1,0,1.0
2017-10-12,"-34.591106,-58.41759",-34.591106,-58.41759,363000.0,154.0,154.0,2357.142857142857,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-12,"-34.5961354,-58.4231493",-34.5961354,-58.4231493,145000.0,54.0,48.0,2685.1851851851848,1.6608132747266802,14.0,20,43,1,0,1,0,1.6608132747266802
2017-10-12,"-34.5961353,-58.4231496",-34.59613529999999,-58.4231496,144000.0,51.0,42.0,2823.529411764706,1.453211615385845,14.0,20,43,1,0,1,0,1.453211615385845
2017-10-12,"-34.5961353,-58.4231496",-34.59613529999999,-58.4231496,120000.0,51.0,42.0,2352.9411764705883,1.453211615385845,14.0,20,43,1,0,1,0,1.453211615385845
2017-10-12,"-34.5961353,-58.4231496",-34.59613529999999,-58.4231496,125000.0,54.0,48.0,2314.8148148148152,1.6608132747266802,14.0,20,43,1,0,1,0,1.6608132747266802
2017-10-12,"-34.5961353,-58.4231496",-34.59613529999999,-58.4231496,129000.0,51.0,42.0,2529.4117647058824,1.453211615385845,14.0,20,43,1,0,1,0,1.453211615385845
2017-10-12,"-34.5961354,-58.4231493",-34.5961354,-58.4231493,124000.0,54.0,48.0,2296.296296296296,1.6608132747266802,14.0,20,43,1,0,1,0,1.6608132747266802
2017-10-12,"-34.579995,-58.4381185",-34.579995000000004,-58.43811850000001,500000.0,200.0,144.0,2500.0,5.0,14.0,20,43,1,1,0,0,5.0
2017-10-12,"-34.5676338,-58.434174",-34.5676338,-58.434174,139000.0,48.0,40.0,2895.833333333333,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-13,"-34.5814879,-58.4237527",-34.5814879,-58.4237527,130000.0,52.0,45.0,2500.0,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-13,"-34.5711496,-58.4232966",-34.571149600000005,-58.4232966,450000.0,147.0,147.0,3061.2244897959185,4.0,14.0,20,43,1,1,0,0,4.0
2017-10-13,"-34.5642938527,-58.4370295102",-34.5642938527,-58.437029510200006,450000.0,180.0,171.0,2500.0,5.0,14.0,20,36,1,0,1,0,5.0
2017-10-13,"-34.577512,-58.4332612",-34.577512,-58.43326120000001,115000.0,39.0,37.0,2948.717948717949,1.0,14.0,20,45,1,0,1,0,1.0
2017-10-13,"-34.5810459,-58.4245272",-34.5810459,-58.4245272,175000.0,65.0,65.0,2692.3076923076924,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-13,"-34.5898763373,-58.4146491581",-34.5898763373,-58.414649158100005,390000.0,130.0,130.0,3000.0,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-13,"-34.580908,-58.44031",-34.580908,-58.44031,305000.0,97.0,63.0,3144.3298969072166,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-13,"-34.586359,-58.426465",-34.586359,-58.426465,279900.0,110.0,110.0,2544.5454545454545,5.0,14.0,20,43,1,1,0,0,5.0
2017-10-14,"-34.5857791,-58.4149899",-34.5857791,-58.4149899,196500.0,75.0,47.0,2620.0,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-14,"-34.5857791,-58.4149899",-34.5857791,-58.4149899,233000.0,84.0,56.0,2773.809523809524,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-14,"-34.5820504876,-58.4226743275",-34.5820504876,-58.4226743275,283879.53,118.0,75.0,2405.75872881356,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-14,"-34.5641524911,-58.4373299176",-34.5641524911,-58.4373299176,450000.0,180.0,171.0,2500.0,5.0,14.0,20,36,1,0,1,0,5.0
2017-10-14,"-34.5972497,-58.4201159",-34.597249700000006,-58.4201159,103000.0,42.0,36.0,2452.3809523809523,1.0,14.0,20,43,1,0,1,0,1.0
2017-10-14,"-34.5711496,-58.4232966",-34.571149600000005,-58.4232966,660000.0,234.0,218.0,2820.5128205128203,5.0,14.0,20,43,1,0,1,0,5.0
2017-10-15,"-34.5841621,-58.4384048",-34.58416210000001,-58.4384048,228000.0,88.0,80.0,2590.909090909091,2.768022124544467,14.0,20,45,1,0,1,0,2.768022124544467
2017-10-16,"-34.5744875,-58.4396205",-34.5744875,-58.4396205,320000.0,105.0,95.0,3047.6190476190477,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-17,"-34.5677583506,-58.4331063609",-34.5677583506,-58.4331063609,114000.0,56.0,38.0,2035.7142857142856,1.3148105091586217,14.0,20,36,1,0,1,0,1.3148105091586217
2017-10-17,"-34.5860052,-58.4127328",-34.5860052,-58.4127328,270000.0,93.0,91.0,2903.225806451613,3.148625166669331,14.0,20,43,1,0,1,0,3.148625166669331
2017-10-17,"-34.5688067128,-58.4346884839",-34.568806712800004,-58.434688483900004,220000.0,70.0,70.0,3142.857142857143,2.4220193589764083,14.0,20,36,1,0,1,0,2.4220193589764083
2017-10-17,"-34.5688067128,-58.4346884839",-34.568806712800004,-58.434688483900004,185000.0,70.0,70.0,2642.857142857143,2.4220193589764083,14.0,20,36,1,0,1,0,2.4220193589764083
2017-10-17,"-34.5819926097,-58.420815414",-34.581992609699995,-58.420815413999996,520000.0,250.0,240.0,2080.0,8.3040663736334,14.0,20,43,1,0,1,0,8.3040663736334
2017-10-17,"-34.5649184822,-58.4398325921",-34.5649184822,-58.439832592100004,299000.0,108.0,102.0,2768.518518518519,3.529228208794195,14.0,20,23,1,0,1,0,3.529228208794195
2017-10-17,"-34.5902139,-58.4239348",-34.590213899999995,-58.4239348,258000.0,125.0,75.0,2064.0,2.595020741760438,14.0,20,46,1,0,1,0,2.595020741760438
2017-10-17,"-34.5921821,-58.4269654",-34.5921821,-58.4269654,95000.0,38.0,38.0,2500.0,1.3148105091586217,14.0,20,46,1,0,1,0,1.3148105091586217
2017-10-17,"-34.5677325881,-58.4351676428",-34.5677325881,-58.435167642799996,175000.0,59.0,56.0,2966.101694915254,1.9376154871811269,14.0,20,23,1,0,1,0,1.9376154871811269
2017-10-17,"-34.5840370258,-58.423602641",-34.5840370258,-58.423602641,115000.0,50.0,40.0,2300.0,1.3840110622722335,14.0,20,46,1,0,1,0,1.3840110622722335
2017-10-17,"-34.5976895694,-58.4167034762",-34.5976895694,-58.4167034762,128000.0,50.0,45.0,2560.0,1.5570124450562626,14.0,20,22,1,0,1,0,1.5570124450562626
2017-10-17,"-34.567098744,-58.4318558834",-34.567098744,-58.431855883400004,210000.0,97.0,93.0,2164.9484536082473,3.2178257197829425,14.0,20,36,1,0,1,0,3.2178257197829425
2017-10-17,"-34.5779294937,-58.4334437512",-34.5779294937,-58.4334437512,75000.0,36.0,36.0,2083.333333333333,1.24560995604501,14.0,20,45,1,0,1,0,1.24560995604501
2017-10-17,"-34.5790093248,-58.4392820688",-34.5790093248,-58.439282068800004,110000.0,35.0,32.0,3142.857142857143,1.1072088498177868,14.0,20,45,1,0,1,0,1.1072088498177868
2017-10-17,"-34.5924068884,-58.4328482602",-34.5924068884,-58.432848260200004,98000.0,45.0,43.0,2177.777777777778,1.4878118919426508,14.0,20,46,1,0,1,0,1.4878118919426508
2017-10-17,"-34.5679908,-58.443021",-34.5679908,-58.443021,485000.0,204.0,188.0,2377.450980392157,6.504851992679497,14.0,20,23,1,0,1,0,6.504851992679497
2017-10-17,"-34.5863151,-58.4245172",-34.5863151,-58.4245172,134000.0,47.0,41.0,2851.0638297872333,1.4186113388290393,14.0,20,46,1,0,1,0,1.4186113388290393
2017-10-17,"-34.5899116,-58.4236963772",-34.5899116,-58.4236963772,175000.0,85.0,80.0,2058.8235294117653,2.768022124544467,14.0,20,46,1,0,1,0,2.768022124544467
2017-10-17,"-34.5858393126,-58.423881287",-34.5858393126,-58.423881287,143000.0,47.0,40.0,3042.5531914893627,1.3840110622722335,14.0,20,46,1,0,1,0,1.3840110622722335
2017-10-17,"-34.5934116,-58.4309882",-34.5934116,-58.4309882,340000.0,150.0,80.0,2266.6666666666665,2.768022124544467,14.0,20,46,1,0,1,0,2.768022124544467
2017-10-17,"-34.5853619,-58.4232793",-34.5853619,-58.4232793,93000.0,35.0,35.0,2657.142857142857,1.2110096794882041,14.0,20,46,1,0,1,0,1.2110096794882041
2017-10-17,"-34.5852553,-58.418604",-34.58525529999999,-58.418604,650000.0,220.0,200.0,2954.5454545454545,6.920055311361167,14.0,20,22,1,0,1,0,6.920055311361167
2017-10-17,"-34.5698809,-58.4417543",-34.5698809,-58.44175429999999,420000.0,153.0,138.0,2745.098039215686,4.774838164839205,14.0,20,23,1,0,1,0,4.774838164839205
2017-10-17,"-34.588146,-58.4253156",-34.588146,-58.4253156,115000.0,42.0,33.0,2738.095238095238,1.1418091263745926,14.0,20,46,1,0,1,0,1.1418091263745926
2017-10-17,"-34.5879273,-58.4249546",-34.5879273,-58.4249546,115000.0,42.0,32.0,2738.095238095238,1.1072088498177868,14.0,20,46,1,0,1,0,1.1072088498177868
2017-10-17,"-34.5853711,-58.4270036",-34.5853711,-58.4270036,350000.0,171.0,125.0,2046.783625730994,4.32503456960073,14.0,20,46,1,1,0,0,4.32503456960073
2017-10-17,"-34.5867071,-58.4271123",-34.5867071,-58.42711230000001,129000.0,53.0,53.0,2433.962264150944,1.8338146575107093,14.0,20,46,1,0,1,0,1.8338146575107093
2017-10-17,"-34.5857073,-58.431284",-34.5857073,-58.431284,85000.0,40.0,40.0,2125.0,1.3840110622722335,14.0,20,46,1,0,1,0,1.3840110622722335
2017-10-17,"-34.5881288,-58.4331522",-34.58812879999999,-58.4331522,120000.0,49.0,34.0,2448.9795918367345,1.1764094029313985,14.0,20,46,1,1,0,0,1.1764094029313985
2017-10-17,"-34.5877152,-58.4267006",-34.5877152,-58.4267006,115000.0,41.0,37.0,2804.8780487804884,1.2802102326018159,14.0,20,46,1,0,1,0,1.2802102326018159
2017-10-17,"-34.5834273436,-58.4234705246",-34.5834273436,-58.4234705246,65000.0,32.0,32.0,2031.25,1.1072088498177868,14.0,20,46,1,0,1,0,1.1072088498177868
2017-10-17,"-34.5759862,-58.4390397",-34.5759862,-58.4390397,135000.0,55.0,50.0,2454.5454545454545,1.7300138278402917,14.0,20,23,1,0,1,0,1.7300138278402917
2017-10-17,"-34.5759862,-58.4390397",-34.5759862,-58.4390397,95000.0,39.0,34.0,2435.897435897436,1.1764094029313985,14.0,20,23,1,0,1,0,1.1764094029313985
2017-10-17,"-34.5759862,-58.4390397",-34.5759862,-58.4390397,115000.0,39.0,35.0,2948.717948717949,1.2110096794882041,14.0,20,23,1,0,1,0,1.2110096794882041
2017-10-17,"-34.5906007219,-58.4242843228",-34.5906007219,-58.4242843228,200000.0,90.0,80.0,2222.222222222222,2.768022124544467,14.0,20,46,1,0,1,0,2.768022124544467
2017-10-17,"-34.5885337526,-58.4215851322",-34.5885337526,-58.4215851322,265000.0,125.0,75.0,2120.0,2.595020741760438,14.0,20,46,1,0,1,0,2.595020741760438
2017-10-18,"-34.5868556113,-58.4085766369",-34.5868556113,-58.408576636899994,175000.0,61.0,58.0,2868.852459016393,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-18,"-34.5660458,-58.437025",-34.5660458,-58.437025,655000.0,240.0,220.0,2729.1666666666665,5.0,14.0,20,36,1,0,1,0,5.0
2017-10-18,"-34.588085013,-58.4208508698",-34.588085013000004,-58.4208508698,68000.0,29.0,29.0,2344.827586206897,1.0,14.0,20,43,1,0,1,0,1.0
2017-10-19,"-34.581171,-58.40934",-34.581171000000005,-58.40934,240000.0,95.0,57.0,2526.315789473684,1.9722157637379325,14.0,20,43,1,0,1,0,1.9722157637379325
2017-10-19,"-34.581369,-58.441908",-34.581369,-58.441908,165000.0,54.0,54.0,3055.555555555556,1.8684149340675151,14.0,20,43,1,0,1,0,1.8684149340675151
2017-10-19,"-34.58233,-58.409311",-34.58233,-58.409311,365000.0,158.0,126.0,2310.1265822784812,5.0,14.0,20,43,1,0,1,0,5.0
2017-10-19,"-34.5680908,-58.4353833",-34.5680908,-58.4353833,410000.0,179.0,179.0,2290.502793296089,1.0,14.0,20,23,1,0,1,0,1.0
2017-10-19,"-34.5898521,-58.4177323",-34.5898521,-58.4177323,135000.0,52.0,52.0,2596.153846153846,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-19,"-34.5830834,-58.4104649",-34.5830834,-58.4104649,600000.0,190.0,130.0,3157.894736842105,3.0,14.0,20,22,1,0,1,0,3.0
2017-10-19,"-34.5894847,-58.4121134",-34.5894847,-58.4121134,220000.0,78.0,78.0,2820.5128205128203,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-19,"-34.5676338,-58.434174",-34.5676338,-58.434174,143000.0,48.0,36.0,2979.166666666666,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-19,"-34.5813170706,-58.409772281",-34.5813170706,-58.409772281,380000.0,147.0,71.0,2585.0340136054424,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-19,"-34.5809843,-58.4221787",-34.5809843,-58.4221787,275000.0,92.0,92.0,2989.1304347826085,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-19,"-34.586748,-58.4392849",-34.586748,-58.43928489999999,320000.0,126.0,106.0,2539.6825396825398,4.0,14.0,20,45,1,1,0,0,4.0
2017-10-20,"-34.582466296,-58.42003729",-34.582466296,-58.42003729,325000.0,111.0,111.0,2927.927927927928,5.0,14.0,20,43,1,0,0,1,5.0
2017-10-20,"-34.5935049,-58.4227927",-34.5935049,-58.4227927,178500.0,58.0,55.0,3077.586206896552,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-20,"-34.5916462,-58.4184562",-34.59164620000001,-58.4184562,185000.0,60.0,60.0,3083.333333333333,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-20,"-34.5975225,-58.4178149",-34.5975225,-58.4178149,130000.0,57.0,55.0,2280.701754385965,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-21,"-34.581567,-58.431773",-34.581567,-58.431773,134990.0,66.0,61.0,2045.3030303030305,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-21,"-34.578224,-58.430454",-34.578224,-58.43045400000001,478000.0,203.0,108.0,2354.679802955665,6.0,14.0,20,43,1,1,0,0,6.0
2017-10-21,"-34.566991,-58.438468",-34.566990999999994,-58.43846800000001,329000.0,110.0,94.0,2990.909090909091,4.0,14.0,20,23,1,0,1,0,4.0
2017-10-21,"-34.5757047033,-58.434499746",-34.5757047033,-58.43449974600001,191000.0,92.0,47.0,2076.086956521739,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-21,"-34.5756517,-58.434371",-34.5756517,-58.434371,191000.0,92.0,47.0,2076.086956521739,2.0,14.0,20,45,1,0,1,0,2.0
2017-10-21,"-34.5830941,-58.437814",-34.5830941,-58.437814,174000.0,62.0,47.0,2806.451612903226,4.0,14.0,20,43,1,1,0,0,4.0
2017-10-22,"-34.5954596,-58.4162204",-34.595459600000005,-58.4162204,140000.0,47.0,44.0,2978.723404255319,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-24,"-34.5817764,-58.4099654",-34.581776399999995,-58.4099654,380000.0,132.0,132.0,2878.787878787879,3.0,14.0,20,22,1,0,1,0,3.0
2017-10-24,"-34.5648831,-58.4400727",-34.5648831,-58.44007270000001,245000.0,90.0,60.0,2722.222222222222,3.0,14.0,20,36,1,0,1,0,3.0
2017-10-24,"-34.5711496,-58.4232966",-34.571149600000005,-58.4232966,644000.0,220.0,200.0,2927.2727272727275,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-24,"-34.578773,-58.4151315",-34.578773,-58.4151315,644000.0,220.0,200.0,2927.2727272727275,4.0,14.0,20,44,1,0,1,0,4.0
2017-10-24,"-34.5711496,-58.4232966",-34.571149600000005,-58.4232966,209000.0,82.0,60.0,2548.780487804879,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-24,"-34.5752486428,-58.4199492031",-34.575248642800005,-58.4199492031,525000.0,239.0,127.0,2196.652719665272,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-24,"-34.5752008336,-58.4201516478",-34.5752008336,-58.4201516478,525000.0,239.0,127.0,2196.652719665272,3.0,14.0,20,22,1,0,1,0,3.0
2017-10-25,"-34.592935,-58.428419",-34.592935,-58.42841899999999,270000.0,89.0,75.0,3033.707865168539,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-25,"-34.593874,-58.424847",-34.593874,-58.424847,187000.0,72.0,72.0,2597.222222222222,3.0,14.0,20,43,1,1,0,0,3.0
2017-10-25,"-34.567063,-58.433035",-34.567063,-58.433035,490000.0,175.0,175.0,2800.0,5.0,14.0,20,36,1,0,1,0,5.0
2017-10-25,"-34.5666029,-58.4386904",-34.5666029,-58.4386904,264000.0,89.0,82.0,2966.292134831461,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-25,"-34.5691214,-58.4415368",-34.5691214,-58.4415368,1050000.0,340.0,268.0,3088.2352941176478,4.0,14.0,20,23,1,0,1,0,4.0
2017-10-25,"-34.5809843,-58.4221787",-34.5809843,-58.4221787,250000.0,96.0,90.0,2604.1666666666665,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-25,"-34.5862233,-58.42652",-34.58622329999999,-58.42652,305000.0,109.0,84.0,2798.1651376146788,5.0,14.0,20,46,1,1,0,0,5.0
2017-10-25,"-34.5798902,-58.4235967",-34.5798902,-58.4235967,210000.0,90.0,90.0,2333.333333333333,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-25,"-34.5725679,-58.4327005",-34.5725679,-58.4327005,295000.0,100.0,90.0,2950.0,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-25,"-34.5647285,-58.4376005",-34.564728499999994,-58.4376005,530000.0,184.0,172.0,2880.4347826086955,4.0,14.0,20,23,1,0,1,0,4.0
2017-10-26,"-34.5744782,-58.4344652",-34.5744782,-58.4344652,328000.0,105.0,97.0,3123.809523809524,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-26,"-34.5842344638,-58.4193142884",-34.5842344638,-58.4193142884,330000.0,120.0,100.0,2750.0,4.0,14.0,20,43,1,1,0,0,4.0
2017-10-27,"-34.584294,-58.436469",-34.584294,-58.436469,214500.0,72.0,65.0,2979.166666666666,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-27,"-34.5730785,-58.4208705",-34.573078499999994,-58.42087049999999,450000.0,185.0,180.0,2432.4324324324325,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-27,"-34.5649213,-58.4350534",-34.5649213,-58.4350534,695000.0,302.0,200.0,2301.3245033112585,5.0,14.0,20,43,1,0,1,0,5.0
2017-10-27,"-34.5779338,-58.4290592",-34.5779338,-58.42905920000001,120000.0,54.0,43.0,2222.222222222222,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-27,"-34.575002,-58.4205855",-34.575002000000005,-58.4205855,890000.0,413.0,271.0,2154.963680387409,5.0,14.0,20,43,1,0,1,0,5.0
2017-10-27,"-34.5858119,-58.4118803",-34.5858119,-58.41188029999999,330000.0,127.0,127.0,2598.425196850393,4.394235122714341,14.0,20,56,1,0,1,0,4.394235122714341
2017-10-27,"-34.57064,-58.4314044",-34.570640000000004,-58.4314044,310000.0,120.0,110.0,2583.333333333333,3.0,14.0,20,43,1,0,1,0,3.0
2017-10-27,"-34.591824,-58.4225827",-34.591824,-58.42258270000001,174900.0,58.0,55.0,3015.5172413793102,1.903015210624321,14.0,20,47,1,0,1,0,1.903015210624321
2017-10-27,"-34.5851473,-58.4187178",-34.5851473,-58.4187178,98000.0,32.0,32.0,3062.5,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-28,"-34.5826188,-58.4220493",-34.5826188,-58.42204930000001,93000.0,32.0,32.0,2906.25,1.1072088498177868,14.0,20,43,1,0,1,0,1.1072088498177868
2017-10-28,"-34.5704471641,-58.4398616629",-34.570447164099996,-58.4398616629,1500000.0,508.0,430.0,2952.755905511811,6.0,14.0,20,23,1,0,1,0,6.0
2017-10-29,"-34.5821741524,-58.4102503354",-34.5821741524,-58.4102503354,360000.0,120.0,110.0,3000.0,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-29,"-34.5975122,-58.4166139",-34.597512200000004,-58.4166139,135000.0,50.0,45.0,2700.0,1.0,14.0,20,43,1,0,1,0,1.0
2017-10-29,"-34.5834493,-58.4270668",-34.5834493,-58.42706679999999,87000.0,30.0,30.0,2900.0,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-29,"-34.5648505662,-58.4408706466",-34.5648505662,-58.4408706466,440000.0,141.0,135.0,3120.567375886525,4.0,14.0,20,23,1,0,1,0,4.0
2017-10-29,"-34.5835697847,-58.4210006291",-34.583569784699996,-58.4210006291,252000.0,92.0,82.0,2739.1304347826085,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-29,"-34.5857942,-58.4117079",-34.5857942,-58.4117079,750000.0,255.0,255.0,2941.1764705882347,5.0,14.0,20,43,1,0,1,0,5.0
2017-10-29,"-34.5776685,-58.4286402",-34.5776685,-58.4286402,230000.0,85.0,71.0,2705.882352941177,4.0,14.0,20,43,1,0,1,0,4.0
2017-10-29,"-34.5808648,-58.4345201",-34.5808648,-58.4345201,135000.0,43.0,43.0,3139.534883720931,1.0,14.0,20,45,1,0,1,0,1.0
2017-10-29,"-34.5808648,-58.4345201",-34.5808648,-58.4345201,195000.0,62.0,62.0,3145.1612903225805,2.0,14.0,20,45,1,0,1,0,2.0
2017-10-29,"-34.563104,-58.438747",-34.563104,-58.438747,550000.0,213.0,213.0,2582.1596244131456,4.0,14.0,20,23,1,0,1,0,4.0
2017-10-29,"-34.575914,-58.438232",-34.575914000000004,-58.43823199999999,126950.0,51.0,45.0,2489.2156862745096,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-29,"-34.575914,-58.438232",-34.575914000000004,-58.43823199999999,60529.0,26.0,18.0,2328.038461538461,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-31,"-34.5824388,-58.4250696",-34.5824388,-58.4250696,195000.0,71.0,71.0,2746.478873239437,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-31,"-34.5829338033,-58.4219018513",-34.5829338033,-58.4219018513,93500.0,32.0,32.0,2921.875,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-31,"-34.5773934928,-58.4057753368",-34.5773934928,-58.405775336800005,108000.0,36.0,33.0,3000.0,2.0,14.0,20,43,1,0,1,0,2.0
2017-10-31,"-34.5730041445,-58.4391983972",-34.5730041445,-58.4391983972,165000.0,53.0,47.0,3113.2075471698113,2.0,14.0,20,23,1,0,1,0,2.0
2017-10-31,"-34.584775,-58.443164",-34.584775,-58.443164,110000.0,38.0,38.0,2894.7368421052643,1.0,14.0,20,43,1,0,1,0,1.0
2017-10-31,"-34.5705763238,-58.4435108995",-34.570576323800005,-58.4435108995,420000.0,137.0,129.0,3065.693430656934,4.463435675827952,14.0,20,23,1,0,1,0,4.463435675827952
2017-10-31,"-34.5859757,-58.4150508",-34.58597570000001,-58.41505079999999,495000.0,182.0,172.0,2719.7802197802202,6.0,14.0,20,43,1,0,1,0,6.0
2017-11-01,"-34.5902892,-58.4201867",-34.59028920000001,-58.42018670000001,230000.0,81.0,81.0,2839.5061728395062,2.8026224011012726,14.0,20,43,1,0,1,0,2.8026224011012726
2017-11-01,"-34.5825411,-58.408229",-34.5825411,-58.40822900000001,165000.0,57.0,57.0,2894.7368421052643,3.0,14.0,20,43,1,0,1,0,3.0
2017-11-01,"-34.5704089826,-58.4423588339",-34.5704089826,-58.4423588339,335000.0,115.0,75.0,2913.043478260869,2.0,14.0,20,23,1,0,1,0,2.0
2017-11-01,"-34.5691523595,-58.4414943681",-34.569152359499995,-58.4414943681,650000.0,287.0,239.0,2264.8083623693383,6.0,14.0,20,23,1,0,1,0,6.0
2017-11-01,"-34.5663797,-58.4345801",-34.5663797,-58.4345801,105000.0,45.0,35.0,2333.333333333333,1.0,14.0,20,43,1,0,1,0,1.0
2017-11-01,"-34.5869552056,-58.423576355",-34.5869552056,-58.423576355,170000.0,69.0,60.0,2463.768115942029,3.0,14.0,20,46,1,0,1,0,3.0
2017-11-02,"-34.5757808181,-58.4342613124",-34.5757808181,-58.4342613124,200000.0,87.0,47.0,2298.850574712644,2.0,14.0,20,43,1,0,1,0,2.0
2017-11-02,"-34.58168,-58.4226095",-34.58168,-58.4226095,307260.02,118.0,118.0,2603.8984745762714,2.0,14.0,20,43,1,0,1,0,2.0
2017-11-02,"-34.592007,-58.412805",-34.592007,-58.41280500000001,255000.0,94.0,84.0,2712.7659574468084,3.0,14.0,20,43,1,0,1,0,3.0
2017-11-02,"-34.5963212,-58.4223045",-34.59632120000001,-58.4223045,99800.0,33.0,30.0,3024.2424242424236,1.038008296704175,14.0,20,43,1,0,1,0,1.038008296704175
2017-11-02,"-34.5963212,-58.4223045",-34.59632120000001,-58.4223045,118800.0,48.0,25.0,2475.0,0.8650069139201458,14.0,20,43,1,0,1,0,0.8650069139201458
2017-11-03,"-34.5809843,-58.4221787",-34.5809843,-58.4221787,289900.0,92.0,92.0,3151.086956521739,3.0,14.0,20,43,1,0,1,0,3.0
2017-11-03,"-34.5687369,-58.4437274",-34.5687369,-58.4437274,148000.0,49.0,46.0,3020.4081632653056,2.0,14.0,20,23,1,0,1,0,2.0
2017-11-04,"-34.582768,-58.424091",-34.582768,-58.424091,228000.0,84.0,84.0,2714.285714285714,3.0,14.0,20,43,1,0,1,0,3.0
2017-11-04,"-34.5890239,-58.4297385",-34.5890239,-58.4297385,185000.0,60.0,60.0,3083.333333333333,2.07601659340835,14.0,20,43,1,0,1,0,2.07601659340835
2017-11-04,"-34.5927387,-58.4303576",-34.592738700000005,-58.4303576,590000.0,200.0,160.0,2950.0,4.0,14.0,20,43,1,1,0,0,4.0
2017-11-05,"-34.586973,-58.429456",-34.586973,-58.42945600000001,139000.0,69.0,69.0,2014.4927536231885,3.0,14.0,20,43,1,0,1,0,3.0
2017-11-05,"-34.583192,-58.441622",-34.583192,-58.441622,224300.0,89.0,71.0,2520.224719101124,3.0,14.0,20,43,1,0,1,0,3.0
2017-11-05,"-34.5841635938,-58.4402156153",-34.5841635938,-58.4402156153,380000.0,124.0,124.0,3064.5161290322585,4.290434293043924,14.0,20,43,1,0,0,1,4.290434293043924
2017-11-07,"-34.587882,-58.4140868",-34.587882,-58.4140868,215000.0,80.0,62.0,2687.5,4.0,14.0,20,43,1,0,1,0,4.0
2017-11-07,"-34.56676746,-58.4358745163",-34.56676746,-58.435874516300004,430000.0,165.0,165.0,2606.060606060606,5.7090456318729625,14.0,20,23,1,0,1,0,5.7090456318729625
